0.0	0.0
1.0638297872340426E-5	0.0026736926898442005
2.1276595744680852E-5	0.0053473662664075185
3.1914893617021275E-5	0.008021001616545705
4.2553191489361704E-5	0.010694579627387778
5.3191489361702134E-5	0.013368081186472655
6.382978723404255E-5	0.016041487181885777
7.446808510638298E-5	0.01871477850239574
8.510638297872341E-5	0.021387936037590913
9.574468085106384E-5	0.02406094067801604
1.0638297872340427E-4	0.026733773315308854
1.1702127659574468E-4	0.029406414842336685
1.276595744680851E-4	0.03207884615333305
1.3829787234042554E-4	0.03475104814403421
1.4893617021276596E-4	0.03742300171181575
1.595744680851064E-4	0.040094687755829174
1.7021276595744682E-4	0.04276608717713838
1.8085106382978723E-4	0.04543718087885627
1.9148936170212768E-4	0.048107949766281195
2.021276595744681E-4	0.05077837474703349
2.1276595744680854E-4	0.053448436731191984
2.2340425531914895E-4	0.0561181166314304
2.3404255319148937E-4	0.058787395363153874
2.446808510638298E-4	0.061456253844635364
2.553191489361702E-4	0.064124672997152
2.6595744680851064E-4	0.06679263374512155
2.765957446808511E-4	0.06946011701623878
2.8723404255319153E-4	0.07212710374161171
2.978723404255319E-4	0.07479357485589802
3.0851063829787236E-4	0.07745951129744134
3.191489361702128E-4	0.08012489400840742
3.297872340425532E-4	0.08278970393492048
3.4042553191489364E-4	0.08545392202719937
3.510638297872341E-4	0.08811752923969375
3.6170212765957447E-4	0.09078050653122022
3.723404255319149E-4	0.09344283486509848
3.8297872340425535E-4	0.09610449520928743
3.9361702127659574E-4	0.09876546853652111
4.042553191489362E-4	0.1014257358244449
4.1489361702127663E-4	0.10408527805575132
4.2553191489361707E-4	0.10674407621831612
4.3617021276595746E-4	0.10940211130533409
4.468085106382979E-4	0.112059364315455
4.5744680851063835E-4	0.11471581625291943
4.6808510638297874E-4	0.11737144812769447
4.787234042553192E-4	0.12002624095560968
4.893617021276596E-4	0.12268017575849252
5.0E-4	0.12533323356430426
5.106382978723404E-4	0.12798539540727547
5.212765957446809E-4	0.13063664232804167
5.319148936170213E-4	0.13328695537377883
5.425531914893618E-4	0.13593631559833888
5.531914893617022E-4	0.13858470406238502
5.638297872340426E-4	0.14123210183352733
5.744680851063831E-4	0.14387848998645805
5.851063829787234E-4	0.14652384960308665
5.957446808510638E-4	0.1491681617726754
6.063829787234043E-4	0.1518114075919743
6.170212765957447E-4	0.1544535681653564
6.276595744680851E-4	0.1570946246049527
6.382978723404256E-4	0.1597345580307873
6.48936170212766E-4	0.16237334957091226
6.595744680851064E-4	0.1650109803615428
6.702127659574469E-4	0.1676474315471916
6.808510638297873E-4	0.1702826842808042
6.914893617021277E-4	0.17291671972389325
7.021276595744682E-4	0.17554951904667354
7.127659574468085E-4	0.17818106342819628
7.234042553191489E-4	0.18081133405648397
7.340425531914894E-4	0.18344031212866463
7.446808510638298E-4	0.18606797885110626
7.553191489361702E-4	0.18869431543955137
7.659574468085107E-4	0.19131930311925108
7.765957446808511E-4	0.19394292312509923
7.872340425531915E-4	0.19656515670176689
7.97872340425532E-4	0.1991859851038361
8.085106382978724E-4	0.20180538959593405
8.191489361702128E-4	0.20442335145286689
8.297872340425533E-4	0.20703985195975375
8.404255319148936E-4	0.20965487241216033
8.510638297872341E-4	0.21226839411623283
8.617021276595745E-4	0.21488039838883127
8.723404255319149E-4	0.2174908665576636
8.829787234042554E-4	0.2200997799614184
